Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
11.9m	165.7m					
11.9m	170.2m					
12m	170.8m					
11.9m	171.2m					
12m	172.6m					
11.9m	173.6m					
11.9m	175.4m					
11.9m	175.5m					
12m	170.4m					
11.9m	170.9m					
11.9m	172.6m					
11.9m	173.6m					
11.9m	176m					
12m	174.5m					
11.9m	173.7m					
11.9m	174m					
11.9m	174.1m					
11.9m	173.9m					
11.9m	173.7m					
11.9m	167.7m					
11.9m	167.8m					
11.9m	169.8m					
11.9m	171.1m					
11.9m	173.1m					
11.9m	172.3m					
11.9m	170.9m					
11.9m	171.2m					
11.9m	171.5m					
11.9m	171.5m					
11.9m	171.5m					
12m	166.8m					
11.9m	165.2m					
11.8m	168.1m					
11.8m	169.4m					
11.9m	173.3m					
11.9m	173.1m					
12m	171.5m					
11.9m	172.7m					
11.9m	174.1m					
11.9m	173.9m					
11.9m	173.7m					
11.9m	168.7m					
11.9m	167.3m					
11.9m	169.3m					
11.9m	169.7m					
11.9m	171.1m					
11.8m	170.9m					
11.9m	168m					
11.9m	168.1m					
11.8m	168.4m					
11.8m	168.3m					
11.9m	168m					
11.9m	167.3m					
11.9m	164.9m					
11.9m	167.5m					
11.8m	170m					
11.8m	172.3m					
11.8m	174.3m					
11.8m	173.6m					
11.8m	173.5m					
11.8m	175.5m					
11.8m	175.1m					
11.8m	172.9m					
11.8m	171.6m					
11.8m	167.7m					
11.8m	168.1m					
11.8m	169.4m					
11.8m	170.7m					
11.8m	171.5m					
11.9m	170.3m					
11.9m	169.5m					
11.8m	171.6m					
11.8m	171.7m					
11.7m	168.9m					
11.8m	168.8m					
11.8m	166.2m					
11.8m	166.1m					
11.8m	170.9m					
11.8m	171.6m					
11.8m	172.9m					
11.8m	172.2m					
11.8m	170.9m					
11.8m	173m					
11.8m	173.9m					
11.8m	170.4m					
11.8m	168.9m					
11.8m	167.2m					
11.8m	166.7m					
11.8m	171.3m					
11.7m	171.3m					
11.7m	171.6m					
11.8m	171.2m					
11.8m	170.5m					
11.7m	171.5m					
11.8m	172.8m					
11.7m	170.7m					
11.8m	168.2m					
11.8m	167.9m					
11.8m	167.8m					
11.8m	171.7m					
11.8m	172.8m					
11.7m	173m					
11.8m	172.8m					
11.7m	171.4m					
11.7m	171.8m					
11.7m	174.3m					
11.7m	171.4m					
11.7m	168.2m					
11.8m	167.6m					
11.7m	167m					
11.8m	169.3m					
11.7m	171.6m					
11.7m	172.4m					
11.7m	172.6m					
11.7m	172.3m					
11.7m	172.8m					
11.7m	175.2m					
11.7m	174.1m					
11.7m	169.8m					
11.7m	169.6m					
11.7m	168.9m					
11.7m	170.6m					
11.7m	172m					
11.7m	171.1m					
11.7m	170.4m					
11.7m	168.5m					
11.7m	168.2m					
11.7m	170.2m					
11.7m	170.4m					
11.6m	165m					
11.7m	164.5m					
11.7m	166.2m					
11.7m	168.1m					
11.7m	172.8m					
11.7m	172.6m					
11.7m	172.2m					
11.7m	172.7m					
11.7m	173m					
11.7m	174.1m					
11.7m	174.7m					
11.7m	168.8m					
11.7m	168.5m					
11.7m	169.6m					
11.7m	169.7m					
11.6m	174.5m					
11.7m	173.8m					
11.6m	172.6m					
11.6m	172.4m					
11.7m	172.2m					
11.6m	173.4m					
11.7m	173.9m					
11.7m	168.6m					
11.6m	166.6m					
11.7m	167.3m					
11.7m	167.7m					
11.6m	171.3m					
11.7m	171.2m					
11.6m	169.8m					
11.6m	169.9m					
11.6m	170.7m					
11.6m	171.3m					
11.6m	172m					
11.6m	169.9m					
11.6m	167.1m					
11.6m	168.4m					
11.6m	170m					
11.6m	173.3m					
11.6m	174.2m					
11.7m	172.7m					
11.6m	172.4m					
11.6m	172.2m					
11.6m	172.2m					
11.6m	172.1m					
11.6m	169.3m					
11.6m	165.8m					
11.6m	167.2m					
11.6m	168.5m					
11.6m	170.6m					
11.6m	172.8m					
11.6m	170.5m					
11.6m	170m					
11.6m	172m					
11.6m	172.2m					
11.6m	171.2m					
11.6m	170.2m					
11.6m	166.4m					
11.6m	167.2m					
11.6m	170.2m					
11.6m	172.3m					
11.6m	174.1m					
11.6m	172.7m					
11.6m	171.6m					
11.6m	172.7m					
11.5m	173.5m					
11.6m	172.3m					
11.5m	172.2m					
11.6m	167.6m					
11.6m	168m					
11.6m	170m					
11.6m	170.7m					
11.6m	172.5m					
11.5m	171.8m					
11.6m	170.1m					
11.5m	170.8m					
11.5m	171.3m					
11.5m	169.8m					
11.5m	169.1m					
11.5m	167.6m					
11.5m	166.8m					
11.6m	170.5m					
11.5m	170.6m					
11.6m	173.7m					
11.5m	173.2m					
11.5m	172.4m					
11.5m	172.9m					
11.5m	173.7m					
11.5m	172.2m					
11.5m	169.8m					
11.5m	168m					
11.5m	167.3m					
11.6m	169.6m					
11.5m	170.4m					
11.5m	171.8m					
11.5m	172m					
11.5m	170.5m					
11.5m	170.9m					
11.5m	173.1m					
11.5m	170.5m					
11.5m	167.1m					
11.5m	167m					
11.5m	166.9m					
11.5m	169m					
11.5m	171.3m					
11.5m	172.1m					
11.5m	172.3m					
11.5m	171.3m					
11.5m	171.6m					
11.5m	173.9m					
11.5m	172.9m					
11.5m	168.7m					
11.5m	168.7m					
11.5m	168.4m					
11.5m	170.8m					
11.5m	172.9m					
11.4m	173.1m					
11.5m	173.1m					
11.4m	172.5m					
11.5m	172.2m					
11.5m	174.2m					
11.4m	174.2m					
11.5m	169.5m					
11.5m	169m					
11.5m	168.5m					
11.4m	169.6m					
11.5m	172.4m					
11.4m	172.5m					
11.5m	172.6m					
11.4m	172m					
11.5m	171.6m					
11.4m	172.1m					
11.5m	172.4m					
11.4m	166.9m					
11.4m	166.6m					
11.5m	166.8m					
11.4m	166.8m					
11.4m	170.3m					
11.4m	170.6m					
11.4m	171.1m					
11.4m	171.2m					
11.4m	171.3m					
11.4m	172.7m					
11.4m	173.3m					
11.4m	169m					
11.4m	167.1m					
11.4m	168.7m					
11.4m	169.4m					
11.4m	173.1m					
11.4m	173.1m					
11.4m	172.1m					
11.4m	172.1m					
11.4m	171.7m					
11.4m	172m					
11.4m	172.5m					
11.4m	169.9m					
11.4m	166.6m					
11.4m	167.4m					
11.4m	168.5m					
11.4m	172.2m					
11.4m	173.2m					
11.4m	172.2m					
11.4m	172.1m					
11.4m	173.4m					
11.4m	173.6m					
11.4m	174.6m					
11.4m	171.7m					
11.3m	168.5m					
11.4m	169.2m					
11.4m	169.8m					
11.4m	171.4m					
11.4m	173m					
11.3m	171.5m					
11.4m	171.2m					
11.4m	171.4m					
11.4m	171.3m					
11.3m	170.2m					
11.4m	169.2m					
11.3m	165.2m					
11.4m	165.7m					
11.3m	167.6m					
11.3m	169.5m					
11.3m	171.2m					
11.4m	171.2m					
11.3m	171.3m					
11.3m	172.1m					
11.4m	172.8m					
11.3m	171.9m					
11.3m	171.8m					
11.3m	168.1m					
11.3m	167.8m					
11.4m	171.3m					
11.3m	172.2m					
11.3m	174.3m					
11.3m	173.7m					
11.3m	172.4m					
11.3m	173m					
11.3m	173.3m					
11.3m	172m					
11.3m	171.1m					
11.3m	167.4m					
11.3m	167.1m					
11.3m	170.3m					
11.3m	170.4m					
11.3m	173.3m					
11.3m	172.7m					
11.3m	171.1m					
11.3m	171.7m					
11.2m	172.9m					
11.3m	171.6m					
11.2m	170.9m					
11.3m	168.1m					
11.3m	166.8m					
11.3m	168.8m					
11.3m	169.8m					
11.3m	172.3m					
11.3m	172.3m					
11.3m	170.9m					
11.3m	171.8m					
11.3m	173.1m					
11.3m	171.8m					
11.3m	170m					
11.3m	168.9m					
11.2m	167.5m					
11.3m	169.7m					
11.3m	170.4m					
11.3m	171.6m					
11.2m	171.9m					
11.2m	171.2m					
11.2m	171.2m					
11.3m	172m					
11.2m	171.4m					
11.3m	168.4m					
11.2m	168.1m					
11.2m	167m					
11.2m	169.2m					
11.2m	171.3m					
11.2m	172.4m					
11.2m	173.3m					
11.2m	173.3m					
11.2m	173.3m					
11.2m	174.7m					
11.2m	173.9m					
11.2m	170.1m					
11.2m	169.6m					
11.2m	168.4m					
11.2m	169.1m					
11.3m	171.5m					
11.2m	172.1m					
11.2m	172.5m					
11.2m	172.2m					
11.2m	172m					
11.2m	174.3m					
11.2m	174.5m					
11.2m	169.1m					
11.2m	168.9m					
11.2m	168.4m					
11.2m	169.7m					
11.2m	172.6m					
11.2m	172.5m					
11.2m	172.4m					
11.2m	172.1m					
11.2m	171.6m					
11.2m	173.1m					
11.2m	173.7m					
11.2m	169m					
11.2m	166.8m					
11.1m	167m					
11.2m	167.4m					
11.2m	171.3m					
11.2m	171.3m					
11.2m	171.5m					
11.2m	171.9m					
11.2m	172.4m					
11.1m	173.1m					
11.2m	173.9m					
11.1m	170.5m					
11.1m	168.5m					
11.1m	168.3m					
11.1m	168.2m					
11.1m	171.6m					
11.2m	172.3m					
11.1m	171.9m					
11.1m	171.9m					
11.1m	171.8m					
11.1m	172m					
11.2m	172.8m					
11.1m	170m					
11.1m	167.1m					
11.1m	168.1m					
11.1m	168.9m					
11.1m	172.5m					
11.1m	173.1m					
11.1m	172.8m					
11.1m	172.8m					
11.1m	173.3m					
11.1m	173.8m					
11.1m	175.3m					
11.1m	173.1m					
11.1m	168.3m					
11.1m	168.9m					
11.1m	169.4m					
11.1m	171.3m					
11.1m	172.6m					
11.2m	170.9m					
11.1m	170.7m					
11.1m	171.3m					
11.1m	171.3m					
11.1m	172.7m					
11.1m	170.8m					
11.1m	165.7m					
11.1m	166.7m					
11.1m	168.8m					
11.1m	170.2m					
11.1m	173.2m					
11.1m	172.4m					
11.1m	171.9m					
11.1m	172.9m					
11m	173.4m					
11.1m	173.8m					
11.1m	173.8m					
11.1m	167m					
11.1m	167m					
11m	167.7m					
11.1m	169.2m					
11m	171.6m					
11.1m	171.2m					
11m	170.5m					
11m	171.4m					
11m	172.5m					
11.1m	172.6m					
11m	172.7m					
11.1m	168.7m					
11m	167.9m					
11m	170.9m					
11m	171.3m					
11m	174.1m					
11.1m	173.6m					
11.1m	172.2m					
11m	172.7m					
11m	173.1m					
11m	172.7m					
11m	172.2m					
11m	167.4m					
11m	166.3m					
11m	168.7m					
11m	169.1m					
11m	172.3m					
11m	172.4m					
11m	171.1m					
11m	171.7m					
11m	173.5m					
11m	173m					
11m	172.7m					
11m	169.8m					
11m	167.8m					
11m	169.5m					
11m	170.7m					
11m	173m					
11m	173.1m					
11m	170.1m					
11m	170m					
11m	172.2m					
11m	171.2m					
11m	169.1m					
11m	168.2m					
11m	166.3m					
11m	167.5m					
11m	169.8m					
11m	172.5m					
11m	173.7m					
11m	173.1m					
11m	173m					
11m	175.8m					
10.9m	175.7m					
11m	172.7m					
11m	171.2m					
11m	168.7m					
11m	169.9m					
10.9m	171.5m					
10.9m	171.7m					
11m	172m					
10.9m	169.8m					
11m	169.1m					
10.9m	169.2m					
10.9m	169.3m					
10.9m	165.9m					
10.9m	164.9m					
10.9m	165m					
10.9m	165.8m					
10.9m	171.6m					
10.9m	171.9m					
10.9m	174.3m					
10.9m	174.3m					
11m	174.3m					
10.9m	176.8m					
10.9m	177.6m					
10.9m	173m					
10.9m	171.8m					
10.9m	169.3m					
10.9m	169.2m					
10.9m	171.6m					
10.9m	171.6m					
10.9m	171.3m					
10.9m	170.5m					
10.9m	169.6m					
10.9m	171.6m					
10.9m	173.3m					
10.9m	170.7m					
10.9m	168.4m					
10.9m	168.7m					
10.9m	168.7m					
10.9m	172.6m					
10.8m	173.3m					
10.8m	174.1m					
10.9m	173.8m					
10.9m	173m					
10.9m	174.3m					
10.8m	175.3m					
10.9m	171.3m					
10.9m	168.5m					
10.9m	167.6m					
10.9m	167m					
10.9m	169.5m					
10.9m	171.1m					
10.8m	171.1m					
10.9m	171.1m					
10.8m	170.1m					
10.9m	170.3m					
10.8m	171.1m					
10.8m	169.3m					
10.8m	165.4m					
10.9m	165.8m					
10.8m	166.4m					
10.9m	168.3m					
10.8m	171.8m					
10.8m	172.1m					
10.9m	172.2m					
10.8m	172.6m					
10.8m	172.8m					
10.8m	175.2m					
10.8m	174.9m					
10.8m	168.5m					
10.8m	168.9m					
10.8m	169.6m					
10.8m	171.6m					
10.8m	174.6m					
10.8m	173.8m					
10.8m	173.5m					
10.9m	173.8m					
10.8m	174.1m					
10.8m	176.9m					
10.8m	176.1m					
10.8m	169.4m					
10.8m	169.4m					
10.9m	169.8m					
10.7m	171.3m					
10.8m	173m					
10.8m	172.5m					
10.8m	171.9m					
10.8m	171.6m					
10.8m	171.5m					
10.8m	173m					
10.8m	173.2m					
10.8m	167.5m					
10.8m	166.9m					
10.8m	168m					
10.8m	169.1m					
10.8m	173.2m					
10.7m	172.9m					
10.8m	172.5m					
10.8m	172.8m					
10.8m	173.1m					
10.7m	173.6m					
10.7m	173.9m					
10.8m	166.7m					
10.7m	165.9m					
10.8m	165.9m					
10.8m	165.9m					
10.7m	169m					
10.7m	169.1m					
10.8m	168.2m					
10.7m	168.7m					
10.8m	170.2m					
10.7m	170.7m					
10.7m	171.8m					
10.7m	169m					
10.7m	167.3m					
10.7m	169.3m					
10.7m	170.4m					
10.7m	173.6m					
10.7m	175.2m					
10.7m	174.1m					
10.8m	174.1m					
10.7m	175.6m					
10.7m	175.9m					
10.7m	176.5m					
10.7m	172m					
10.7m	168.6m					
10.7m	169.8m					
10.7m	170.4m					
10.7m	172.3m					
10.7m	173.1m					
10.7m	170.9m					
10.7m	171m					
10.7m	172.6m					
10.8m	172.9m					
10.7m	173.5m					
10.7m	171.3m					
10.7m	168m					
10.7m	169.2m					
10.7m	170.7m					
10.6m	174.2m					
10.7m	175.2m					
10.7m	173.1m					
10.7m	172.7m					
10.7m	173.5m					
10.7m	173.3m					
10.7m	172.2m					
10.7m	171m					
10.7m	164.4m					
10.7m	164.5m					
10.6m	165.2m					
10.7m	166.8m					
10.7m	168.4m					
10.6m	167.6m					
10.7m	166.8m					
10.7m	168.6m					
10.6m	170.2m					
10.7m	170.8m					
10.6m	170.9m					
10.7m	169.2m					
10.7m	169.6m					
10.6m	172.4m					
10.6m	173.2m					
10.6m	175.8m					
10.7m	174.7m					
10.6m	173.9m					
10.7m	174.7m					
10.6m	175.2m					
10.6m	173.3m					
10.6m	173.1m					
10.6m	168.3m					
10.6m	168m					
10.7m	171m					
10.6m	171.6m					
10.6m	172.6m					
10.6m	172.2m					
10.6m	171.3m					
10.7m	172.3m					
10.6m	174.3m					
10.6m	172.9m					
10.6m	172.2m					
10.6m	169.9m					
10.6m	168.8m					
10.6m	172.4m					
10.6m	172.4m					
10.6m	174.8m					
10.6m	173.9m					
10.6m	172.4m					
10.6m	173m					
10.6m	174.1m					
10.6m	171.4m					
10.6m	170.4m					
10.6m	167.9m					
10.6m	167m					
10.6m	169.4m					
10.6m	170.4m					
10.5m	173m					
10.6m	172.9m					
10.6m	172.1m					
10.5m	173.1m					
10.6m	174.3m					
10.5m	172.9m					
10.6m	171.5m					
10.6m	170.2m					
10.6m	168.7m					
10.5m	170.5m					
10.6m	170.9m					
10.5m	171.7m					
10.6m	171.8m					
10.5m	170m					
10.5m	169.9m					
10.6m	171.1m					
10.5m	170.5m					
10.5m	168m					
10.5m	167.9m					
10.6m	167.3m					
10.5m	169.8m					
10.5m	172m					
10.5m	172.5m					
10.5m	172.9m					
10.5m	172.6m					
10.5m	172.6m					
10.5m	174.9m					
10.5m	173.8m					
10.5m	170.2m					
10.5m	169.6m					
10.5m	168m					
10.5m	169.2m					
10.5m	171.8m					
10.5m	172.4m					
10.5m	172.8m					
10.5m	171.9m					
10.5m	171.5m					
10.5m	174.5m					
10.5m	174.5m					
10.4m	169.7m					
10.5m	169.7m					
10.5m	169.6m					
10.5m	171.1m					
10.5m	173.7m					
10.5m	174.2m					
10.5m	175m					
10.5m	174.1m					
10.5m	173.7m					
10.5m	174.7m					
10.5m	174.8m					
10.5m	169.3m					
10.4m	169.1m					
10.4m	167.5m					
10.5m	167.7m					
10.4m	170.2m					
10.5m	170.5m					
10.4m	170.9m					
10.5m	170.7m					
10.5m	170.5m					
10.5m	171.6m					
10.4m	172.8m					
10.5m	169.9m					
10.4m	169.2m					
10.4m	169.7m					
10.4m	170.5m					
10.4m	173.9m					
10.4m	173.8m					
10.5m	173.3m					
10.4m	173.3m					
10.4m	172.9m					
10.4m	173.6m					
10.5m	174.3m					
10.4m	170.8m					
10.4m	168m					
10.4m	167.7m					
10.5m	167.7m					
10.5m	171.4m					
10.4m	171.8m					
10.4m	171.9m					
10.4m	172.1m					
10.4m	172.7m					
10.4m	173.4m					
10.4m	175.7m					
10.4m	172.1m					
10.4m	169.5m					
10.4m	170m					
10.4m	170.3m					
10.4m	173.6m					
10.4m	173.8m					
10.4m	172.4m					
10.4m	172.2m					
10.4m	171.7m					
10.4m	172m					
10.4m	172.8m					
10.3m	171.2m					
10.3m	167.5m					
10.4m	168.7m					
10.4m	169.5m					
10.4m	172.3m					
10.4m	173.8m					
10.3m	173.6m					
10.4m	173.6m					
10.4m	173.3m					
10.4m	173.6m					
10.4m	174.1m					
10.4m	171.8m					
10.3m	167.7m					
10.4m	167.8m					
10.3m	168m					
10.4m	170.6m					
10.3m	171.6m					
10.3m	170.4m					
10.3m	169.9m					
10.3m	171.3m					
10.4m	171.9m					
10.3m	173.7m					
10.3m	173.2m					
10.3m	168.7m					
10.3m	169m					
10.3m	170.9m					
10.3m	172.9m					
10.3m	175.4m					
10.3m	174.4m					
10.3m	173.9m					
10.3m	173.9m					
10.3m	173.9m					
10.3m	174.2m					
10.4m	173.2m					
10.2m	166.4m					
10.3m	166.6m					
10.3m	168m					
10.3m	168.7m					
10.3m	172m					
10.3m	171.4m					
10.3m	170.7m					
10.3m	171.7m					
10.3m	172.6m					
10.3m	173.4m					
10.3m	173.5m					
10.3m	170m					
10.3m	170m					
10.3m	172.2m					
10.3m	172.8m					
10.3m	175m					
10.3m	173.7m					
10.3m	172.6m					
10.3m	172.4m					
10.4m	172.2m					
10.3m	170.9m					
10.2m	170m					
10.3m	165.4m					
10.2m	164.9m					
10.3m	167.1m					
10.3m	167.2m					
10.3m	171.3m					
10.3m	171.4m					
10.3m	170.9m					
10.2m	171.9m					
10.3m	174.3m					
10.2m	173.9m					
10.3m	173.7m					
10.3m	171.6m					
10.3m	170.5m					
10.2m	172.2m					
10.3m	173m					
10.3m	174.6m					
10.2m	174.6m					
10.2m	171.8m					
10.2m	172m					
10.3m	172.2m					
10.3m	171.3m					
10.3m	170m					
10.2m	168.5m					
10.3m	166.4m					
10.2m	169.9m					
10.2m	170.9m					
10.2m	174.1m					
10.2m	174.7m					
10.2m	173.7m					
10.2m	174m					
10.2m	175.8m					
10.2m	174.4m					
10.2m	172.8m					
10.2m	170.3m					
10.1m	167.8m					
10.2m	168.9m					
10.3m	170m					
10.2m	170.9m					
10.2m	171.1m					
10.2m	168.9m					
10.2m	168.5m					
10.2m	170.3m					
10.2m	170.1m					
10.2m	168.4m					
10.2m	168.1m					
10.2m	167.1m					
10.2m	168.2m					
10.2m	171.5m					
10.2m	173.8m					
10.2m	175.4m					
10.2m	174.3m					
10.2m	173.5m					
10.2m	175.5m					
10.2m	175.6m					
10.2m	172.2m					
10.2m	171.1m					
10.1m	168.7m					
10.1m	169.4m					
10.1m	170.7m					
10.2m	171.1m					
10.1m	172m					
10.2m	171.4m					
10.1m	171.1m					
10.2m	172.7m					
10.1m	173.5m					
10.1m	170.2m					
10.1m	170.2m					
10.1m	169.8m					
10.1m	169.9m					
10.1m	174.6m					
10.1m	175m					
10.1m	175.9m					
10.2m	174.7m					
10.1m	174.1m					
10.1m	175m					
10.2m	175.4m					
10.2m	170.5m					
10.2m	169.5m					
10.1m	166.5m					
10.1m	166.6m					
10.1m	169.4m					
10.1m	169.5m					
10.1m	170.5m					
10.1m	170.5m					
10.1m	170.4m					
10.1m	171.7m					
10.1m	173.3m					
10.1m	170.4m					
10.1m	169.4m					
10.1m	170.3m					
10.1m	170.5m					
10m	173m					
10.1m	173.7m					
10.1m	174.3m					
10.1m	173.9m					
10.1m	172.1m					
10m	172.9m					
10.1m	173.7m					
10.1m	170.9m					
10.1m	168.4m					
10.1m	168.5m					
10.1m	168.5m					
10m	171.9m					
10.1m	172.4m					
10.1m	173.1m					
10.1m	173.3m					
10.1m	173.7m					
10.1m	174.2m					
10.1m	175.6m					
10.1m	172.4m					
10.1m	170m					
10.1m	169.6m					
10m	169.3m					
10m	171.4m					
10m	172.8m					
10.1m	172.3m					
10m	172.3m					
10m	171.9m					
10.1m	172.3m					
10m	173.5m					
10.1m	171.8m					
10m	167.8m					
10m	168.1m					
10m	168.7m					
10m	171.8m					
10m	173.4m					
10m	173.2m					
10m	173.1m					
10m	173.9m					
10m	174m					
10m	175.8m					
10m	173.1m					
10m	168.5m					
10.1m	168.7m					
10m	168.9m					
10m	170.1m					
10m	171.8m					
10m	171.4m					
10m	171.3m					
10m	170.3m					
10m	170.3m					
10m	172.9m					
10m	172.3m					
10m	167.8m					
10m	168.2m					
10m	170m					
10m	172.1m					
10m	174.5m					
10m	174.5m					
10m	174.5m					
10m	175m					
10m	175m					
9.9m	176.1m					
10m	174.9m					
10m	169.4m					
10m	169.4m					
10m	169.3m					
9.9m	170m					
10m	172.3m					
9.9m	171.6m					
10m	171m					
9.9m	171.6m					
10m	172m					
9.9m	173.6m					
10m	173.7m					
9.9m	168.6m					
10m	168.4m					
10m	170.6m					
9.9m	172m					
10m	175.1m					
9.9m	174.4m					
9.9m	172.8m					
9.9m	172.9m					
9.9m	172.9m					
9.9m	173.5m					
9.9m	173.7m					
9.9m	167.2m					
9.9m	166m					
9.9m	168.5m					
9.9m	168.7m					
9.9m	172.1m					
9.9m	171.8m					
9.9m	171.3m					
9.9m	171.7m					
9.9m	172.5m					
9.9m	173.2m					
9.9m	174.3m					
9.9m	170.1m					
9.9m	168.5m					
9.9m	170.4m					
9.9m	171.4m					
9.9m	174.6m					
9.9m	174.5m					
9.9m	172.8m					
9.9m	172.9m					
9.9m	173.1m					
9.9m	173.5m					
9.9m	173.8m					
9.9m	170.2m					
9.9m	167.4m					
9.9m	168.9m					
9.9m	169.3m					
9.9m	173m					
9.8m	173.5m					
9.9m	172.6m					
9.9m	172.9m					
9.8m	174.3m					
9.9m	174.5m					
9.8m	174.6m					
9.9m	171.2m					
9.9m	168.4m					
9.8m	169.7m					
9.9m	170.7m					
9.9m	173.2m					
9.8m	173.5m					
9.9m	170.8m					
9.8m	170.8m					
9.8m	171.5m					
9.8m	171.3m					
9.9m	170.9m					
9.8m	169.5m					
9.8m	165.4m					
9.8m	168.3m					
9.9m	170.4m					
9.8m	172.9m					
9.8m	174.5m					
9.8m	173.6m					
9.8m	173.5m					
9.8m	175.5m					
9.8m	175.4m					
9.9m	174.9m					
9.8m	173.1m					
9.8m	169.2m					
9.8m	169.9m					
9.8m	171.5m					
9.8m	172.7m					
9.8m	173.3m					
9.8m	171.3m					
9.8m	170.4m					
9.8m	172m					
9.8m	172m					
9.8m	171.1m					
9.8m	171m					
9.8m	167.8m					
9.8m	169.3m					
9.8m	171.6m					
9.7m	173.1m					
9.8m	175.2m					
9.8m	174m					
9.8m	173.5m					
9.8m	174.6m					
9.8m	174.7m					
9.7m	172.3m					
9.8m	171.7m					
9.8m	167.8m					
9.8m	168.3m					
9.8m	170.9m					
9.8m	171.9m					
9.8m	172.9m					
9.8m	171.8m					
9.7m	170.6m					
9.8m	172.8m					
9.7m	173.2m					
9.8m	171.3m					
9.8m	170.9m					
9.8m	168.2m					
9.8m	168.7m					
9.7m	172.4m					
9.8m	172.9m					
9.7m	174.5m					
9.7m	173.2m					
9.7m	172.2m					
9.7m	173.2m					
9.7m	173.9m					
9.7m	172.3m					
9.7m	171.1m					
9.7m	167.9m					
9.7m	167.7m					
9.7m	171.8m					
9.8m	172.6m					
9.7m	174.1m					
9.7m	173.6m					
9.7m	172.6m					
9.7m	173.6m					
9.7m	175.4m					
9.7m	173.3m					
9.7m	172.2m					
9.7m	170.1m					
9.7m	169.2m					
9.7m	172.4m					
9.7m	172.4m					
9.7m	173.9m					
9.7m	173.1m					
9.7m	171.5m					
9.7m	172.3m					
9.7m	173.7m					
9.7m	170.7m					
9.7m	169.1m					
9.6m	168.2m					
9.7m	167.8m					
9.7m	171.3m					
9.7m	172.7m					
9.6m	174.8m					
9.7m	174.8m					
9.7m	174.1m					
9.7m	175.2m					
9.7m	176.8m					
9.7m	174.3m					
9.7m	171.1m					
9.7m	169.2m					
9.7m	168.5m					
9.7m	171.3m					
9.7m	172m					
9.6m	171.4m					
9.7m	171m					
9.6m	169.2m					
9.7m	169.4m					
9.7m	170.4m					
9.6m	169.6m					
9.6m	165.1m					
9.7m	165.2m					
9.6m	165.6m					
9.7m	168.9m					
9.6m	172m					
9.6m	173m					
9.6m	173.9m					
9.6m	174.4m					
9.6m	174.5m					
9.6m	177.4m					
9.6m	176.5m					
9.6m	171.6m					
9.6m	171.5m					
9.6m	171.1m					
9.6m	173.2m					
9.6m	174.8m					
9.6m	175m					
9.5m	175m					
9.6m	174.2m					
9.6m	174.1m					
9.6m	176.7m					
9.6m	175.5m					
9.6m	171.7m					
9.6m	171.6m					
9.6m	171.3m					
9.6m	173.7m					
9.6m	175.2m					
9.6m	174.8m					
9.6m	174.5m					
9.6m	172.1m					
9.6m	172m					
9.6m	173.3m					
9.6m	171.5m					
9.6m	166.5m					
9.6m	166.2m					
9.6m	165.6m					
9.6m	167.3m					
9.6m	170.7m					
9.5m	170.9m					
9.5m	171.1m					
9.6m	171.7m					
9.6m	172m					
9.6m	173.1m					
9.6m	173.4m					
9.6m	167.4m					
9.5m	167.4m					
9.6m	167.1m					
9.6m	167.4m					
9.5m	170.9m					
9.5m	170.3m					
9.5m	169.4m					
9.5m	170m					
9.5m	170.7m					
9.5m	172m					
9.6m	173.7m					
9.5m	169.5m					
9.5m	168.2m					
9.5m	170.4m					
9.5m	171.8m					
9.5m	177m					
9.5m	177m					
9.5m	177.4m					
9.5m	177.8m					
9.5m	178.4m					
9.5m	180.5m					
9.5m	181m					
9.5m	175m					
9.5m	173.7m					
9.5m	172.6m					
9.5m	173.2m					
9.5m	175.4m					
9.5m	174m					
9.5m	172.8m					
9.5m	171.2m					
9.5m	169.9m					
9.6m	170.8m					
9.5m	171.5m					
9.5m	166.3m					
9.5m	165.6m					
9.5m	167m					
9.5m	167.1m					
9.5m	173.4m					
9.4m	173.8m					
9.5m	173.5m					
9.5m	173.9m					
9.5m	174.6m					
9.5m	175.4m					
9.5m	175.8m					
9.5m	170.9m					
9.5m	168.4m					
9.5m	168m					
9.4m	167.9m					
