Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
-733.7u	229.6m					
-743.5u	230m					
-743.5u	230.6m					
-737u	231.5m					
-740.3u	230.9m					
-737u	228.6m					
-737u	225m					
-737u	229.5m					
-737u	230.8m					
-730.4u	231.3m					
-740.3u	231.4m					
-710.7u	232m					
-746.8u	232.5m					
-756.7u	233.2m					
-730.4u	232.4m					
-720.6u	228.7m					
-720.6u	229.2m					
-743.5u	231.5m					
-714u	231.2m					
-730.4u	232.4m					
-710.7u	233m					
-723.9u	234.6m					
-730.4u	233.4m					
-723.9u	232.8m					
-717.3u	231.7m					
-717.3u	228.8m					
-723.9u	230.5m					
-720.6u	229.8m					
-710.7u	229.2m					
-700.9u	232.1m					
-740.3u	233.9m					
-684.5u	234.4m					
-740.3u	232.9m					
-707.5u	234.5m					
-707.5u	232.9m					
-671.4u	231.5m					
-714u	230.7m					
-717.3u	230.4m					
-681.2u	232.9m					
-707.5u	234.3m					
-694.3u	235.1m					
-710.7u	233.3m					
-707.5u	233.1m					
-687.8u	234.2m					
-700.9u	232.2m					
-697.6u	230m					
-694.3u	229.2m					
-704.2u	229.6m					
-697.6u	232.5m					
-691.1u	233m					
-697.6u	233.2m					
-677.9u	230.4m					
-671.4u	232.5m					
-700.9u	232.5m					
-687.8u	231.5m					
-691.1u	229.5m					
-694.3u	232m					
-694.3u	235.6m					
-674.7u	238.3m					
-684.5u	238.4m					
-684.5u	237.6m					
-687.8u	239.1m					
-694.3u	240.4m					
-681.2u	238.1m					
-677.9u	233.9m					
-681.2u	231.5m					
-681.2u	234.2m					
-684.5u	234.4m					
-707.5u	233.8m					
-655u	233.7m					
-684.5u	234.6m					
-681.2u	234.9m					
-651.7u	233.2m					
-651.7u	232.3m					
-707.5u	229.4m					
-664.8u	232.1m					
-664.8u	233.6m					
-681.2u	233.9m					
-661.6u	234.7m					
-668.1u	235.1m					
-664.8u	234.7m					
-674.7u	233.8m					
-664.8u	232.9m					
-661.6u	228.8m					
-664.8u	227.6m					
-661.6u	229.7m					
-658.3u	231.6m					
-658.3u	234.2m					
-677.9u	237.1m					
-655u	240.1m					
-655u	239m					
-641.9u	240.2m					
-691.1u	241m					
-651.7u	239.9m					
-648.4u	238.3m					
-651.7u	238.1m					
-655u	239.2m					
-658.3u	242.1m					
-645.2u	242.1m					
-641.9u	239.9m					
-645.2u	239.3m					
-651.7u	240.8m					
-651.7u	238.3m					
-635.3u	233.7m					
-648.4u	232.9m					
-651.7u	234.9m					
-668.1u	237.2m					
-625.5u	237.7m					
-677.9u	237.3m					
-628.8u	237.9m					
-655u	238.9m					
-625.5u	238.6m					
-674.7u	237.3m					
-628.8u	232.9m					
-632u	234.9m					
-638.6u	234.2m					
-632u	232.7m					
-645.2u	233.2m					
-628.8u	234.3m					
-625.5u	234.4m					
-632u	234.4m					
-628.8u	235.3m					
-632u	234.5m					
-622.2u	234.9m					
-609.1u	237.4m					
-599.2u	237.8m					
-625.5u	241.5m					
-635.3u	245.5m					
-641.9u	245.7m					
-638.6u	243.6m					
-641.9u	247.2m					
-615.6u	245.8m					
-609.1u	242.1m					
-602.5u	236.8m					
-615.6u	240.1m					
-612.4u	240.8m					
-605.8u	240.4m					
-622.2u	239.3m					
-605.8u	240.4m					
-605.8u	240.8m					
-609.1u	240.7m					
-605.8u	239.2m					
-612.4u	235.6m					
-609.1u	236.8m					
-602.5u	238.8m					
-582.8u	237.9m					
-612.4u	240.8m					
-596u	241.6m					
-599.2u	241m					
-599.2u	237.4m					
-628.8u	237.8m					
-576.3u	236.5m					
-605.8u	235.1m					
-592.7u	234.6m					
-582.8u	236.1m					
-596u	240.1m					
-589.4u	243.4m					
-596u	244.5m					
-592.7u	243.3m					
-586.1u	246.1m					
-579.6u	247.2m					
-589.4u	244.4m					
-579.6u	239.5m					
-576.3u	243.3m					
-592.7u	242.4m					
-579.6u	241.6m					
-582.8u	241.7m					
-566.4u	242.4m					
-569.7u	241.8m					
-553.3u	241.7m					
-592.7u	241.9m					
-576.3u	239.2m					
-582.8u	240.2m					
-573u	240.3m					
-566.4u	240.2m					
-569.7u	245.6m					
-576.3u	246.7m					
-579.6u	246m					
-566.4u	245.2m					
-566.4u	246.6m					
-566.4u	242.9m					
-569.7u	238.7m					
-543.5u	235.9m					
-546.8u	236.8m					
-579.6u	239.1m					
-550u	239.4m					
-559.9u	239.5m					
-527.1u	240.4m					
-582.8u	244.1m					
-540.2u	244.3m					
-563.2u	243.3m					
-546.8u	241.2m					
-550u	245.6m					
-559.9u	245.5m					
-550u	247.1m					
-550u	249.5m					
-546.8u	250.1m					
-550u	247.3m					
-553.3u	247.4m					
-546.8u	247.9m					
-536.9u	245.8m					
-556.6u	241.4m					
-576.3u	241.9m					
-559.9u	243.6m					
-536.9u	245.4m					
-533.6u	244.8m					
-530.4u	245.6m					
-517.2u	247.2m					
-550u	247.8m					
-527.1u	247.3m					
-546.8u	243.5m					
-543.5u	244.4m					
-540.2u	245.1m					
-536.9u	245.1m					
-533.6u	248.9m					
-540.2u	249.6m					
-533.6u	248.6m					
-536.9u	246.6m					
-527.1u	250.1m					
-533.6u	248.6m					
-487.7u	245.8m					
-510.7u	243.2m					
-514u	248.1m					
-500.8u	247.7m					
-510.7u	249m					
-500.8u	250.3m					
-546.8u	250.4m					
-504.1u	247m					
-523.8u	247m					
-517.2u	244.6m					
-523.8u	241.9m					
-527.1u	239.3m					
-520.5u	239.7m					
-517.2u	242.6m					
-510.7u	244.3m					
-514u	244.3m					
-514u	242.5m					
-514u	246.3m					
-507.4u	247.8m					
-520.5u	247.3m					
-520.5u	244.5m					
-497.6u	248.3m					
-504.1u	250.6m					
-494.3u	252.3m					
-510.7u	254.5m					
-520.5u	256.5m					
-517.2u	254.1m					
-494.3u	254.4m					
-504.1u	254.5m					
-504.1u	252.3m					
-504.1u	246.8m					
-504.1u	249.5m					
-500.8u	250.7m					
-494.3u	250.8m					
-491u	249.3m					
-494.3u	250.4m					
-500.8u	249.7m					
-491u	247.6m					
-471.3u	245.9m					
-517.2u	244.5m					
-487.7u	244.1m					
-471.3u	243.3m					
-481.2u	245.3m					
-497.6u	250.1m					
-514u	250.1m					
-468u	248.7m					
-497.6u	250.2m					
-481.2u	252.9m					
-484.4u	251.3m					
-481.2u	247m					
-474.6u	250.4m					
-487.7u	250.8m					
-481.2u	250.2m					
-474.6u	252.1m					
-468u	254.4m					
-474.6u	252.6m					
-477.9u	251m					
-500.8u	253m					
-468u	251.7m					
-487.7u	246.5m					
-454.9u	247.7m					
-481.2u	250.1m					
-471.3u	252.7m					
-491u	251.7m					
-464.8u	252.7m					
-458.2u	253.3m					
-477.9u	253m					
-464.8u	251.8m					
-461.5u	249.3m					
-454.9u	248.9m					
-454.9u	248.6m					
-464.8u	248.7m					
-461.5u	253.5m					
-451.6u	253.9m					
-448.4u	253m					
-454.9u	254.3m					
-438.5u	255.9m					
-494.3u	253.3m					
-451.6u	249.9m					
-458.2u	250.4m					
-461.5u	251.4m					
-461.5u	251m					
-468u	254.1m					
-415.6u	254.1m					
-448.4u	252.2m					
-435.2u	251.8m					
-451.6u	254.5m					
-438.5u	252.6m					
-435.2u	247.4m					
-441.8u	250.3m					
-435.2u	252.3m					
-441.8u	252.1m					
-438.5u	255.1m					
-432u	257.2m					
-422.1u	256.1m					
-451.6u	255.7m					
-425.4u	257.6m					
-435.2u	255.3m					
-422.1u	249.9m					
-428.7u	249.8m					
-435.2u	252.3m					
-448.4u	253.1m					
-422.1u	251.7m					
-409u	253.8m					
-428.7u	253.2m					
-422.1u	252.1m					
-415.6u	251.5m					
-422.1u	249.9m					
-412.3u	249.3m					
-412.3u	249.3m					
-415.6u	251.2m					
-422.1u	256.1m					
-422.1u	256.1m					
-415.6u	256m					
-399.2u	258.5m					
-425.4u	259.5m					
-409u	258.2m					
-415.6u	255.3m					
-402.4u	256.4m					
-409u	256.3m					
-392.6u	257.3m					
-395.9u	260.5m					
-415.6u	259.7m					
-392.6u	257.8m					
-402.4u	259m					
-402.4u	258.4m					
-402.4u	256.4m					
-405.7u	252.6m					
-395.9u	253.3m					
-399.2u	252.7m					
-395.9u	254.4m					
-399.2u	257m					
-395.9u	257.1m					
-389.3u	255.5m					
-366.4u	257.4m					
-399.2u	257.9m					
-382.8u	255.7m					
-392.6u	252m					
-369.7u	257.5m					
-402.4u	256.2m					
-376.2u	257.6m					
-392.6u	262.1m					
-389.3u	263.1m					
-379.5u	260.3m					
-372.9u	264.5m					
-382.8u	263.5m					
-379.5u	260.3m					
-386.1u	258.1m					
-382.8u	261.2m					
-369.7u	258.3m					
-372.9u	261.8m					
-379.5u	262.6m					
-369.7u	261.6m					
-392.6u	258.2m					
-363.1u	261.2m					
-386.1u	258.6m					
-376.2u	255.5m					
-372.9u	254m					
-353.3u	256.4m					
-366.4u	255.1m					
-369.7u	259.5m					
-372.9u	261m					
-366.4u	260.9m					
-363.1u	261.8m					
-366.4u	265.1m					
-359.8u	262.9m					
-359.8u	258.5m					
-363.1u	262.2m					
-363.1u	263m					
-353.3u	263.4m					
-359.8u	266.4m					
-346.7u	266m					
-343.4u	262.9m					
-356.5u	265.4m					
-350u	264.5m					
-356.5u	261.6m					
-346.7u	257.8m					
-350u	260.7m					
-330.3u	259.2m					
-346.7u	261.9m					
-350u	264.7m					
-346.7u	265m					
-343.4u	263.1m					
-340.1u	267.1m					
-340.1u	266.2m					
-336.9u	262.7m					
-343.4u	262m					
-340.1u	263.7m					
-343.4u	261.3m					
-336.9u	265.5m					
-333.6u	264.4m					
-350u	263.4m					
-330.3u	263.9m					
-336.9u	265.2m					
-333.6u	262.5m					
-350u	259.3m					
-330.3u	261.1m					
-336.9u	261.2m					
-327u	261.8m					
-313.9u	267.4m					
-330.3u	266.9m					
-327u	266.3m					
-327u	268.3m					
-323.7u	268.3m					
-320.5u	266.7m					
-333.6u	265.1m					
-320.5u	264.6m					
-323.7u	264.2m					
-317.2u	267.6m					
-307.3u	268.9m					
-323.7u	269.3m					
-327u	270m					
-304.1u	269.2m					
-310.6u	269.8m					
-310.6u	269.1m					
-333.6u	263.2m					
-297.5u	263.3m					
-313.9u	265.2m					
-304.1u	265.4m					
-304.1u	263.9m					
-310.6u	267.3m					
-304.1u	265m					
-310.6u	264.4m					
-304.1u	265.3m					
-304.1u	264.6m					
-297.5u	259.5m					
-304.1u	265.2m					
-304.1u	266.6m					
-300.8u	267.9m					
-304.1u	270.9m					
-287.7u	273.3m					
-297.5u	271m					
-290.9u	275.4m					
-297.5u	273.4m					
-284.4u	268.7m					
-307.3u	269.5m					
-284.4u	271.8m					
-281.1u	269.2m					
-284.4u	274.5m					
-287.7u	272.9m					
-284.4u	270.1m					
-287.7u	271.3m					
-287.7u	270.8m					
-284.4u	268.1m					
-281.1u	265.5m					
-281.1u	264.3m					
-281.1u	262.8m					
-277.8u	266m					
-304.1u	268.1m					
-268u	268.4m					
-268u	269.3m					
-271.3u	270.2m					
-261.4u	269.8m					
-284.4u	270.6m					
-258.1u	268.1m					
-281.1u	269m					
-271.3u	272.4m					
-268u	273.3m					
-268u	273.8m					
-261.4u	276.3m					
-274.5u	273m					
-268u	273.6m					
-268u	274.5m					
-268u	272.1m					
-264.7u	267.4m					
-258.1u	271.4m					
-268u	269.2m					
-254.9u	273.7m					
-248.3u	274.4m					
-261.4u	273.9m					
-258.1u	273.7m					
-264.7u	276.4m					
-248.3u	271.4m					
-254.9u	269.6m					
-238.5u	267.5m					
-254.9u	265.5m					
-258.1u	267.3m					
-251.6u	271.3m					
-251.6u	269.4m					
-241.7u	272.8m					
-258.1u	273.1m					
-254.9u	275.1m					
-245u	276.1m					
-245u	274.5m					
-241.7u	273.2m					
-238.5u	277m					
-248.3u	276.9m					
-231.9u	279m					
-231.9u	280.4m					
-245u	277.2m					
-245u	277.4m					
-241.7u	278m					
-225.3u	274.2m					
-238.5u	271.5m					
-225.3u	274.6m					
-238.5u	272.1m					
-238.5u	276.5m					
-228.6u	277.5m					
-228.6u	277.9m					
-231.9u	278.3m					
-235.2u	277.8m					
-235.2u	275.8m					
-228.6u	273m					
-235.2u	266.2m					
-228.6u	267m					
-218.8u	268.8m					
-215.5u	269.1m					
-215.5u	270.6m					
-225.3u	273.5m					
-225.3u	271.9m					
-225.3u	275.7m					
-231.9u	278.6m					
-218.8u	276.5m					
-228.6u	277.2m					
-215.5u	280.8m					
-218.8u	280.4m					
-208.9u	285.8m					
-212.2u	285.5m					
-212.2u	285.3m					
-208.9u	286.1m					
-208.9u	284.9m					
-212.2u	284.4m					
-208.9u	280.6m					
-205.7u	277.9m					
-215.5u	280.8m					
-189.3u	280.2m					
-208.9u	281.6m					
-205.7u	281m					
-205.7u	277.7m					
-205.7u	278.4m					
-202.4u	276.5m					
-215.5u	272.1m					
-195.8u	268.9m					
-199.1u	267.5m					
-195.8u	264.9m					
-189.3u	270m					
-202.4u	272.8m					
-192.5u	274.4m					
-195.8u	278.1m					
-192.5u	280.4m					
-195.8u	282.3m					
-195.8u	284.2m					
-186u	281.6m					
-176.1u	286.1m					
-189.3u	286.7m					
-186u	288.6m					
-192.5u	291m					
-189.3u	290.6m					
-172.9u	289.1m					
-179.4u	291.1m					
-189.3u	288.1m					
-186u	285.6m					
-172.9u	280.3m					
-186u	282.2m					
-179.4u	281.4m					
-179.4u	281.2m					
-176.1u	281.6m					
-176.1u	279.2m					
-172.9u	276m					
-172.9u	279.8m					
-172.9u	274.7m					
-169.6u	270.1m					
-179.4u	272.1m					
-163u	271.7m					
-169.6u	275.2m					
-166.3u	279.6m					
-172.9u	281.4m					
-159.7u	283.5m					
-166.3u	286.4m					
-166.3u	289.3m					
-156.5u	289.9m					
-169.6u	286.8m					
-159.7u	289.2m					
-156.5u	289.7m					
-153.2u	290.1m					
-153.2u	292.7m					
-159.7u	291.1m					
-153.2u	288.9m					
-146.6u	289.2m					
-159.7u	287.3m					
-156.5u	286.3m					
-146.6u	280m					
-156.5u	282m					
-143.3u	282.2m					
-153.2u	282.3m					
-149.9u	283.7m					
-153.2u	284.8m					
-153.2u	279.7m					
-143.3u	282.7m					
-143.3u	278.7m					
-140.1u	275.9m					
-143.3u	276.6m					
-140.1u	278.2m					
-136.8u	280.7m					
-136.8u	284.8m					
-136.8u	284.9m					
-140.1u	290.1m					
-136.8u	288.2m					
-133.5u	292.6m					
-133.5u	291.6m					
-140.1u	287.1m					
-130.2u	289.5m					
-127u	289.2m					
-123.7u	290.9m					
-123.7u	291.8m					
-120.4u	291m					
-130.2u	292.4m					
-123.7u	289.8m					
-117.1u	291m					
-123.7u	289.5m					
-120.4u	282m					
-127u	285.1m					
-113.8u	285.1m					
-117.1u	287.9m					
-117.1u	288.9m					
-113.8u	288.4m					
-117.1u	289m					
-117.1u	289.3m					
-113.8u	290.5m					
-113.8u	290.1m					
-110.6u	283.7m					
-110.6u	289m					
-97.4u	287.7m					
-100.7u	290m					
-100.7u	291.6m					
-107.3u	290.2m					
-107.3u	290m					
-100.7u	290.1m					
-100.7u	288.6m					
-100.7u	288.6m					
-97.4u	282.4m					
-100.7u	287.3m					
-100.7u	286.6m					
-94.2u	289.2m					
-97.4u	290m					
-94.2u	289m					
-90.9u	290.2m					
-87.6u	291.2m					
-97.4u	290.3m					
-90.9u	290.4m					
-90.9u	287.3m					
-90.9u	291.4m					
-87.6u	291.8m					
-81u	294.2m					
-90.9u	296m					
-81u	294m					
-90.9u	295.5m					
-81u	295m					
-77.8u	293.9m					
-77.8u	290.8m					
-77.8u	289.9m					
-81u	292.7m					
-77.8u	293.1m					
-74.5u	294.6m					
-74.5u	296.3m					
-77.8u	294.5m					
-77.8u	297.7m					
-71.2u	294.9m					
-71.2u	295.6m					
-74.5u	290.8m					
-67.9u	292.8m					
-74.5u	293.2m					
-71.2u	293.5m					
-67.9u	294.1m					
-71.2u	293.5m					
-71.2u	292.6m					
-61.4u	293.3m					
-71.2u	291.5m					
-61.4u	291.3m					
-58.1u	285.9m					
-61.4u	291.3m					
-58.1u	291.9m					
-58.1u	294m					
-58.1u	296.4m					
-54.8u	296.7m					
-54.8u	297.8m					
-61.4u	298.9m					
-48.2u	298.4m					
-48.2u	296.9m					
-48.2u	293.8m					
-51.5u	298.5m					
-54.8u	297.8m					
-51.5u	301.2m					
-45u	299.4m					
-48.2u	299.2m					
-51.5u	299.2m					
-41.7u	297.6m					
-48.2u	297.2m					
-38.4u	290.9m					
-38.4u	292.7m					
-38.4u	292.8m					
-35.1u	293.6m					
-35.1u	295.9m					
-31.8u	295.2m					
-35.1u	295.7m					
-31.8u	296.3m					
-35.1u	297m					
-28.6u	298.1m					
-31.8u	292.1m					
-35.1u	297.4m					
-28.6u	296m					
-28.6u	301.8m					
-31.8u	300.9m					
-25.3u	302.1m					
-25.3u	300.9m					
-25.3u	302.4m					
-25.3u	302.9m					
-22u	299.9m					
-22u	297.8m					
-18.7u	298.8m					
-22u	300m					
-22u	302.1m					
-15.4u	299.6m					
-15.4u	301.1m					
-18.7u	296.7m					
-15.4u	299.5m					
-15.4u	297.7m					
-12.2u	294m					
-8.9u	293.5m					
-8.9u	293.8m					
-15.4u	296.9m					
-2.3u	298.6m					
-8.9u	302.3m					
-2.3u	301.9m					
-2.3u	301.7m					
-8.9u	304.1m					
-5.6u	302.9m					
-5.6u	301.1m					
959.5n	299.7m					
-2.3u	303.6m					
-2.3u	303.2m					
959.5n	305.6m					
-2.3u	305.3m					
4.2u	303.2m					
-2.3u	303.8m					
-2.3u	302.7m					
959.5n	301.8m					
959.5n	293.3m					
4.2u	299.6m					
959.5n	296m					
959.5n	298.5m					
-2.3u	300.4m					
959.5n	301.2m					
14.1u	301.2m					
7.5u	301.8m					
10.8u	303.1m					
10.8u	300.7m					
14.1u	299.6m					
20.6u	304.3m					
17.4u	302.7m					
20.6u	307.3m					
23.9u	307m					
20.6u	308.2m					
20.6u	304.7m					
23.9u	309.8m					
20.6u	306m					
23.9u	304.1m					
27.2u	301m					
23.9u	303.8m					
23.9u	303.2m					
23.9u	305.6m					
27.2u	306.5m					
27.2u	303.3m					
33.8u	304.7m					
30.5u	302.5m					
30.5u	301.8m					
37u	299m					
30.5u	299.5m					
40.3u	299.9m					
33.8u	299.7m					
37u	304.2m					
40.3u	304.2m					
37u	306m					
43.6u	307m					
40.3u	307.8m					
37u	306.9m					
46.9u	303.4m					
46.9u	307.2m					
40.3u	306.3m					
40.3u	311m					
43.6u	309.5m					
53.4u	311.7m					
53.4u	307.3m					
50.2u	311.1m					
50.2u	308.3m					
53.4u	307.6m					
53.4u	302.1m					
56.7u	304.3m					
56.7u	302.4m					
56.7u	304.5m					
56.7u	305.3m					
56.7u	305.6m					
53.4u	305.8m					
63.3u	306.4m					
60u	306.7m					
56.7u	304.6m					
56.7u	303.5m					
66.6u	306.5m					
66.6u	307.9m					
69.8u	310.2m					
63.3u	311m					
69.8u	312.5m					
73.1u	308.9m					
79.7u	312.5m					
69.8u	308.6m					
69.8u	306.6m					
69.8u	304.3m					
73.1u	307.3m					
76.4u	306.4m					
73.1u	309m					
73.1u	310.3m					
83u	308.5m					
79.7u	308.8m					
83u	308.8m					
86.2u	308.3m					
73.1u	301.8m					
83u	307.2m					
89.5u	304.9m					
86.2u	309.5m					
83u	308.2m					
86.2u	311.7m					
89.5u	308.3m					
92.8u	311.6m					
89.5u	312.3m					
96.1u	309.5m					
89.5u	307.7m					
96.1u	308.7m					
96.1u	309.7m					
99.4u	311.8m					
89.5u	313m					
92.8u	312.1m					
96.1u	311.1m					
102.6u	311.6m					
99.4u	310.7m					
99.4u	307.4m					
102.6u	306.6m					
99.4u	307m					
102.6u	307.8m					
102.6u	310.6m					
109.2u	308.7m					
109.2u	311m					
109.2u	309.5m					
109.2u	312.5m					
109.2u	309.7m					
115.8u	308.7m					
105.9u	305.7m					
115.8u	310.6m					
105.9u	310.5m					
112.5u	313.3m					
115.8u	312.5m					
109.2u	312.7m					
119u	312.3m					
119u	313m					
115.8u	311.9m					
115.8u	306.5m					
122.3u	309.1m					
119u	306m					
125.6u	309.1m					
125.6u	306.9m					
122.3u	311.3m					
122.3u	307.2m					
132.1u	312.1m					
128.9u	310.9m					
128.9u	310m					
132.1u	307.5m					
128.9u	311.3m					
135.4u	311.9m					
135.4u	315m					
145.3u	314.8m					
138.7u	314.8m					
138.7u	314.3m					
145.3u	314.9m					
142u	315m					
151.8u	310.9m					
138.7u	309.7m					
142u	310.5m					
142u	312.2m					
145.3u	313.8m					
155.1u	315.3m					
142u	313.3m					
138.7u	313m					
145.3u	312.2m					
145.3u	308.1m					
145.3u	304.7m					
148.5u	302.4m					
148.5u	304.8m					
161.7u	305.8m					
148.5u	310.5m					
151.8u	309.6m					
155.1u	312.5m					
148.5u	313.5m					
142u	317.3m					
158.4u	316m					
158.4u	313.9m					
155.1u	314.8m					
158.4u	316.7m					
164.9u	318.5m					
164.9u	319.3m					
164.9u	318.6m					
161.7u	317.8m					
164.9u	317.5m					
164.9u	317.3m					
168.2u	315.3m					
164.9u	309.6m					
174.8u	313.7m					
161.7u	311.1m					
181.3u	313.3m					
168.2u	309.3m					
168.2u	310.8m					
174.8u	305.1m					
178.1u	308.6m					
174.8u	306.5m					
171.5u	306.2m					
181.3u	302.9m					
174.8u	310.8m					
178.1u	310.4m					
181.3u	316.7m					
178.1u	316.8m					
187.9u	317.7m					
181.3u	317.7m					
181.3u	319.7m					
187.9u	318.8m					
187.9u	314.7m					
194.5u	315.5m					
197.7u	314.8m					
187.9u	316.6m					
187.9u	317.2m					
197.7u	319.2m					
194.5u	316.7m					
187.9u	320.1m					
194.5u	318.7m					
194.5u	317.5m					
191.2u	309.3m					
197.7u	311m					
197.7u	307.5m					
201u	309.5m					
201u	308m					
210.9u	309.5m					
207.6u	307.5m					
204.3u	310.9m					
210.9u	311.2m					
207.6u	310.2m					
210.9u	309.3m					
197.7u	310.9m					
207.6u	313.9m					
201u	316.2m					
210.9u	318.3m					
217.4u	319.7m					
207.6u	319.6m					
201u	320.7m					
204.3u	320.5m					
224u	316.6m					
217.4u	316.2m					
224u	317.3m					
217.4u	318.5m					
220.7u	318.7m					
230.5u	318.4m					
230.5u	315.9m					
227.3u	311.5m					
227.3u	309.2m					
227.3u	306.7m					
227.3u	302.3m					
233.8u	302.1m					
217.4u	306.1m					
227.3u	304.5m					
230.5u	311.6m					
230.5u	311.9m					
233.8u	315.8m					
246.9u	315.9m					
240.4u	319.5m					
237.1u	316.5m					
246.9u	315.9m					
243.7u	317.5m					
243.7u	319.2m					
240.4u	320.6m					
237.1u	322m					
246.9u	321.6m					
240.4u	321m					
250.2u	321.2m					
246.9u	321.3m					
250.2u	318.6m					
237.1u	315.1m					
260.1u	315.5m					
243.7u	314.4m					
250.2u	316.6m					
243.7u	315.5m					
243.7u	314.7m					
243.7u	312.8m					
256.8u	313.6m					
263.3u	311.7m					
253.5u	309.6m					
263.3u	305.6m					
263.3u	311.7m					
260.1u	309.1m					
260.1u	313.8m					
256.8u	312.3m					
266.6u	315m					
266.6u	313.2m					
263.3u	317.4m					
266.6u	314.4m					
260.1u	313.7m					
253.5u	312.6m					
279.7u	316.8m					
283u	316.9m					
269.9u	320.2m					
260.1u	320.4m					
279.7u	319.4m					
286.3u	316.9m					
273.2u	318.6m					
279.7u	315m					
273.2u	308.8m					
286.3u	312.2m					
283u	309.2m					
283u	312.8m					
279.7u	311.8m					
279.7u	314.5m					
289.6u	311.8m					
283u	316.1m					
283u	314.3m					
279.7u	314.5m					
306u	310.7m					
299.4u	316m					
302.7u	314m					
292.9u	319.9m					
292.9u	317.3m					
276.5u	320.6m					
299.4u	316.7m					
306u	321.4m					
289.6u	316.2m					
292.9u	315.7m					
292.9u	312.1m					
302.7u	312.8m					
302.7u	311.7m					
299.4u	313.8m					
299.4u	312.2m					
299.4u	312.7m					
306u	311.4m					
309.3u	312.1m					
309.3u	311.6m					
312.5u	308.5m					
322.4u	309.7m					
322.4u	310.9m					
319.1u	314m					
328.9u	314.9m					
325.7u	318.3m					
302.7u	316.1m					
312.5u	319.5m					
315.8u	318.3m					
309.3u	317.2m					
319.1u	313.7m					
319.1u	314.3m					
315.8u	314.7m					
319.1u	316.2m					
319.1u	316.6m					
319.1u	317.2m					
319.1u	313.6m					
322.4u	314.9m					
322.4u	313m					
338.8u	310.3m					
315.8u	307.9m					
328.9u	307.8m					
325.7u	309m					
328.9u	310.3m					
325.7u	312.2m					
348.6u	312.2m					
328.9u	313.2m					
328.9u	314.4m					
338.8u	314m					
328.9u	313.7m					
338.8u	311.6m					
332.2u	314.9m					
338.8u	315.2m					
342.1u	318.8m					
335.5u	318.5m					
332.2u	318.9m					
342.1u	317.5m					
348.6u	318.2m					
351.9u	315.4m					
355.2u	312.2m					
345.3u	307.5m					
332.2u	310.5m					
342.1u	308.3m					
371.6u	311.3m					
345.3u	309.4m					
342.1u	310.7m					
351.9u	307.6m					
351.9u	311.7m					
358.5u	309.5m					
345.3u	306.5m					
351.9u	309.2m					
351.9u	311.4m					
361.7u	313.8m					
358.5u	315.7m					
355.2u	318.6m					
351.9u	315.9m					
368.3u	319.3m					
381.4u	317.4m					
355.2u	317m					
358.5u	310.8m					
351.9u	314.8m					
371.6u	310.7m					
351.9u	314.6m					
388u	312.5m					
355.2u	313.8m					
361.7u	307.6m					
378.1u	312.2m					
374.9u	307.8m					
374.9u	305.9m					
368.3u	305.2m					
378.1u	306.9m					
378.1u	308.5m					
371.6u	311.1m					
374.9u	313.1m					
374.9u	312.2m					
374.9u	313.6m					
381.4u	314.6m					
384.7u	313.8m					
378.1u	310.7m					
381.4u	311.5m					
384.7u	311.9m					
388u	314.1m					
368.3u	314.8m					
388u	315.5m					
378.1u	313m					
388u	313.1m					
397.8u	314.2m					
391.2u	310.5m					
394.5u	308m					
394.5u	306.2m					
388u	307.1m					
394.5u	307.5m					
401.1u	308.6m					
397.8u	307.3m					
407.6u	307.4m					
410.9u	307.9m					
388u	308.6m					
401.1u	306.9m					
401.1u	302.9m					
410.9u	309.6m					
407.6u	308m					
417.5u	314m					
388u	311.9m					
417.5u	316.7m					
414.2u	311.7m					
404.4u	317.1m					
417.5u	312.7m					
410.9u	311.3m					
414.2u	307.3m					
410.9u	311.3m					
410.9u	308.7m					
417.5u	310.8m					
417.5u	310.8m					
414.2u	309.4m					
414.2u	307.3m					
420.8u	307.6m					
407.6u	305.5m					
420.8u	301.1m					
430.6u	303m					
424u	303.4m					
397.8u	306.7m					
417.5u	307.7m					
420.8u	308.6m					
427.3u	310.4m					
424u	310.6m					
424u	313.1m					
427.3u	309.9m					
430.6u	308.4m					
433.9u	308.6m					
430.6u	309.4m					
433.9u	309.7m					
437.2u	311.3m					
443.7u	310.9m					
427.3u	308.7m					
417.5u	310.2m					
424u	308.6m					
437.2u	306.4m					
456.8u	302.4m					
427.3u	308.1m					
456.8u	303.3m					
424u	310.9m					
453.6u	307.4m					
450.3u	310.2m					
447u	308.2m					
447u	312.2m					
447u	309.4m					
453.6u	307.1m					
453.6u	306.3m					
460.1u	308.3m					
453.6u	310.3m					
453.6u	311.9m					
450.3u	313.2m					
456.8u	312.3m					
470u	312.6m					
453.6u	312.7m					
460.1u	311.4m					
460.1u	307m					
450.3u	309.1m					
440.4u	308.3m					
479.8u	311.6m					
470u	311.8m					
473.2u	311.3m					
470u	311.7m					
470u	310.5m					
470u	311.5m					
470u	308.4m					
473.2u	305.6m					
476.5u	306.3m					
476.5u	308.7m					
473.2u	308.7m					
470u	311.7m					
463.4u	311.6m					
473.2u	311.2m					
489.6u	312.7m					
470u	311.8m					
489.6u	309.5m					
460.1u	301m					
483.1u	305.6m					
466.7u	301.4m					
499.5u	307.7m					
