Pressure (psi) - Plot 0	Flow (GPM) - Plot 0	Pressure (psi) - Plot 1	Flow (GPM) - Plot 1	Pressure (psi) - Plot 2	Flow (GPM) - Plot 2	
776.5	2.2					
777	2.2					
777.4	2.2					
776.7	2.2					
776.5	2.2					
778.4	2.2					
777.3	2.2					
779.5	2.2					
780.4	2.2					
779.7	2.2					
779.2	2.2					
778.7	2.2					
780.4	2.2					
779.8	2.2					
782.1	2.2					
782	2.2					
781.6	2.2					
782.7	2.2					
782.4	2.2					
784.2	2.2					
784.1	2.2					
785.6	2.2					
784.5	2.2					
783.3	2.2					
784.1	2.2					
783.9	2.2					
785	2.2					
785.2	2.2					
784.9	2.2					
784.2	2.2					
783.3	2.2					
784.8	2.2					
784.5	2.2					
785.3	2.2					
785.7	2.2					
784.5	2.2					
784.6	2.2					
783.5	2.2					
784.7	2.2					
784.4	2.2					
786	2.2					
786.5	2.2					
785.4	2.2					
785.7	2.2					
784.7	2.2					
786.1	2.2					
786.5	2.2					
787.5	2.2					
787.4	2.2					
786.2	2.2					
787.1	2.2					
786.3	2.2					
787.3	2.2					
788.9	2.2					
788.4	2.2					
788.2	2.2					
786.2	2.2					
787.6	2.2					
786.9	2.2					
787.4	2.2					
789.1	2.2					
787.9	2.2					
787.9	2.2					
786.6	2.2					
788.6	2.2					
789.1	2.2					
790.2	2.2					
790.9	2.2					
788.7	2.2					
789.4	2.2					
787.8	2.2					
788.5	2.2					
789	2.2					
789.2	2.2					
789	2.2					
786.4	2.2					
787.6	2.2					
786.8	2.2					
787.5	2.2					
788.2	2.2					
787.6	2.2					
787.4	2.2					
785.5	2.2					
786	2.2					
785.6	2.2					
786.6	2.2					
787.8	2.2					
785.9	2.2					
786	2.2					
784.9	2.2					
786	2.2					
785.8	2.2					
786.4	2.2					
788.1	2.2					
786.1	2.2					
786.6	2.2					
785.8	2.2					
785.8	2.2					
786.9	2.2					
786.7	2.2					
787.2	2.2					
785	2.2					
785.7	2.2					
785.6	2.2					
785.2	2.2					
787.2	2.2					
786.6	2.2					
786.8	2.2					
785.3	2.2					
786.1	2.2					
786.9	2.2					
787.1	2.2					
789.2	2.2					
787.9	2.2					
788.4	2.2					
787.3	2.2					
787.3	2.2					
787.9	2.2					
788.2	2.2					
789.6	2.2					
786.9	2.2					
786.4	2.2					
786.3	2.2					
785.7	2.2					
787.2	2.2					
787.2	2.2					
787.7	2.2					
785	2.2					
785.2	2.2					
785.2	2.2					
784.5	2.2					
786.2	2.2					
785.5	2.2					
785.4	2.2					
783.9	2.2					
784.6	2.2					
785.1	2.2					
784.6	2.2					
786.7	2.2					
784.9	2.2					
784.7	2.2					
783.8	2.2					
784.4	2.2					
785	2.2					
784.8	2.2					
786.2	2.2					
784.3	2.2					
784.8	2.2					
785.3	2.2					
785.7	2.2					
786.9	2.2					
786.8	2.2					
787.6	2.2					
785.7	2.2					
785.9	2.2					
786.8	2.2					
786.8	2.2					
789.3	2.2					
788.7	2.2					
788.3	2.2					
788	2.2					
788.3	2.2					
789.3	2.2					
788.9	2.2					
790.5	2.2					
789.1	2.2					
787.8	2.2					
787.8	2.2					
787.3	2.2					
788	2.2					
788.1	2.2					
789.5	2.2					
787.9	2.2					
786.6	2.2					
787.4	2.2					
786.7	2.2					
787.9	2.2					
787.5	2.2					
787.6	2.2					
786.2	2.2					
785.7	2.2					
786.9	2.2					
786	2.2					
788	2.2					
787.7	2.2					
787.5	2.2					
787.5	2.2					
787.2	2.2					
788.6	2.2					
788.1	2.2					
790.3	2.2					
789.2	2.2					
787.8	2.2					
788.5	2.2					
788.1	2.2					
789.5	2.2					
789	2.2					
790.9	2.2					
790	2.2					
789	2.2					
790.5	2.2					
789.8	2.2					
791.9	2.2					
792.3	2.2					
792.2	2.2					
792	2.2					
791.1	2.2					
792.6	2.2					
791.8	2.2					
793.4	2.2					
793.4	2.2					
792	2.2					
792.1	2.2					
791.1	2.2					
792.3	2.2					
792	2.2					
793.6	2.2					
793.1	2.2					
791.3	2.2					
792.2	2.2					
790.7	2.2					
791.1	2.2					
791.5	2.2					
791.9	2.2					
791.7	2.2					
790.1	2.2					
791.3	2.2					
791.1	2.2					
792	2.2					
792.9	2.2					
792.3	2.2					
792.1	2.2					
790.8	2.2					
791.7	2.2					
792	2.2					
793.1	2.2					
794.8	2.2					
793.3	2.2					
793.7	2.2					
793	2.2					
793.9	2.2					
794.8	2.2					
795.4	2.2					
796.8	2.2					
795.1	2.2					
796.2	2.2					
796.3	2.2					
796.4	2.2					
799	2.2					
798.5	2.2					
799.5	2.2					
797.7	2.2					
798.6	2.2					
799.2	2.2					
798.2	2.2					
801.1	2.2					
799.7	2.3					
799.2	2.3					
798.2	2.3					
798.2	2.3					
798.8	2.3					
798	2.3					
800.3	2.3					
798.8	2.3					
798	2.3					
797.8	2.3					
797.2	2.3					
798.3	2.2					
797.8	2.2					
799	2.2					
797.4	2.2					
796.6	2.2					
797.7	2.2					
797.3	2.2					
799.8	2.2					
799.8	2.2					
799.7	2.2					
799.5	2.2					
798.7	2.2					
800.2	2.2					
799.6	2.2					
801.3	2.2					
801.8	2.2					
800.5	2.2					
802.2	2.3					
801.7	2.3					
803.1	2.3					
804.1	2.3					
805.1	2.2					
805.5	2.2					
804.6	2.2					
806.3	2.3					
806.1	2.3					
807.6	2.3					
809.7	2.3					
809.5	2.3					
810.2	2.3					
809.5	2.3					
811	2.3					
811.6	2.3					
812.1	2.3					
814.7	2.3					
812.7	2.3					
812.4	2.3					
812.4	2.3					
812.6	2.3					
813.9	2.3					
814	2.3					
815.8	2.3					
814.5	2.3					
814.4	2.3					
815.6	2.3					
814.8	2.3					
816.4	2.3					
816.4	2.3					
816.4	2.3					
815.7	2.3					
814.9	2.3					
816.8	2.3					
815.8	2.3					
817.7	2.3					
818.5	2.3					
817.2	2.3					
817.7	2.3					
817.1	2.3					
818.7	2.3					
819.2	2.3					
820.1	2.3					
820.7	2.3					
818.8	2.3					
819.6	2.3					
819.8	2.3					
820.2	2.3					
822.6	2.3					
822.2	2.3					
822.4	2.3					
821.7	2.3					
822.1	2.3					
823.4	2.3					
823.5	2.3					
825.6	2.3					
825.3	2.3					
824.3	2.3					
825.4	2.3					
825.1	2.3					
826.6	2.3					
827.4	2.3					
828.2	2.3					
827.9	2.3					
825.9	2.3					
827	2.3					
826.1	2.3					
826.5	2.3					
828.4	2.3					
827.3	2.3					
827.4	2.3					
825.7	2.3					
826.5	2.3					
826.9	2.3					
826.7	2.3					
828.9	2.3					
826.5	2.3					
826.3	2.3					
826.3	2.3					
826	2.3					
827.8	2.3					
827.7	2.3					
828.7	2.3					
827.3	2.3					
826.6	2.3					
828.7	2.3					
827.6	2.3					
829.5	2.3					
830.4	2.3					
829.6	2.3					
829.8	2.3					
828.6	2.3					
830.5	2.3					
830.1	2.3					
831.3	2.3					
832.4	2.3					
829.5	2.3					
830.1	2.3					
830	2.3					
830.5	2.3					
832.6	2.3					
832.6	2.3					
833.2	2.3					
832	2.3					
831.8	2.3					
832.7	2.3					
832.5	2.3					
834.3	2.3					
832.8	2.3					
832	2.3					
832.4	2.3					
831.4	2.3					
832.6	2.3					
833.1	2.3					
834.1	2.3					
833.7	2.3					
831.4	2.3					
832.3	2.3					
831.1	2.3					
831.6	2.3					
833.1	2.3					
832.4	2.3					
832	2.3					
830.4	2.3					
831.1	2.3					
831.4	2.3					
831.3	2.3					
833.3	2.3					
831.8	2.3					
831.1	2.3					
830.8	2.3					
830.3	2.3					
831.9	2.3					
831.9	2.3					
833.2	2.3					
831.8	2.3					
830.5	2.3					
832.2	2.3					
831.4	2.3					
832.5	2.3					
833.3	2.3					
832.2	2.3					
832	2.3					
830.7	2.3					
832.4	2.3					
831.9	2.3					
833.2	2.3					
834.9	2.3					
832.5	2.3					
833.5	2.3					
833.4	2.3					
833.4	2.3					
834.8	2.3					
834.8	2.3					
835.7	2.3					
833.4	2.3					
833.7	2.3					
834.2	2.3					
833.4	2.3					
835.6	2.3					
835.3	2.3					
834.3	2.3					
833.9	2.3					
833.1	2.3					
834.1	2.3					
833.5	2.3					
835.1	2.3					
834.9	2.3					
832.9	2.3					
833.5	2.3					
832.8	2.3					
833.2	2.3					
834.3	2.3					
834.4	2.3					
834.2	2.3					
832.4	2.3					
832.6	2.3					
833.3	2.3					
833	2.3					
835.1	2.3					
834.2	2.3					
833.5	2.3					
833.4	2.3					
833	2.3					
833.8	2.3					
833.7	2.3					
835	2.3					
834.1	2.3					
832.4	2.3					
834.2	2.3					
833.6	2.3					
834.5	2.3					
835.8	2.3					
835.7	2.3					
836.1	2.3					
834.4	2.3					
835.8	2.3					
836	2.3					
836.5	2.3					
839	2.3					
836.9	2.3					
836.8	2.3					
836.6	2.3					
837	2.3					
838.6	2.3					
838.4	2.3					
839.4	2.3					
838.1	2.3					
837.3	2.3					
838.7	2.3					
838	2.3					
840	2.3					
840.1	2.3					
838.8	2.3					
838.3	2.3					
837	2.3					
837.9	2.3					
837.7	2.3					
838.6	2.3					
839.1	2.3					
836.6	2.3					
837.6	2.3					
837.6	2.3					
837.9	2.3					
838.9	2.3					
839.3	2.3					
839.8	2.3					
838.5	2.3					
838.6	2.3					
839.9	2.3					
838.9	2.3					
840.5	2.3					
840.3	2.3					
839.4	2.3					
839.9	2.3					
839	2.3					
840.3	2.3					
841.4	2.3					
842	2.3					
842.5	2.3					
841.7	2.3					
843.8	2.3					
844.2	2.3					
844.3	2.3					
847.4	2.3					
847.2	2.3					
847	2.3					
847.2	2.3					
847.2	2.3					
848.9	2.3					
849.2	2.3					
851	2.3					
850.8	2.3					
849.8	2.3					
851.6	2.3					
851	2.3					
852	2.3					
853.6	2.3					
853.2	2.3					
853.3	2.3					
851.7	2.3					
852.8	2.3					
853.6	2.3					
853.6	2.3					
856.1	2.3					
854.3	2.3					
853.7	2.3					
854.3	2.3					
854.1	2.3					
856.1	2.3					
856.8	2.3					
857.3	2.3					
857	2.3					
856.3	2.3					
858.3	2.3					
858.8	2.3					
859.5	2.3					
861.7	2.3					
860.8	2.3					
861	2.3					
860.7	2.3					
860.3	2.3					
861.7	2.3					
862.1	2.3					
862.9	2.3					
862.5	2.3					
862.3	2.3					
864	2.3					
864.1	2.3					
865.6	2.3					
867.6	2.3					
866.7	2.3					
866.8	2.3					
866.8	2.3					
866.6	2.3					
868.2	2.3					
868.4	2.3					
869.1	2.3					
868	2.3					
866.9	2.3					
868.4	2.3					
867.4	2.3					
868.7	2.3					
870.3	2.3					
868.5	2.3					
868.6	2.3					
867.6	2.3					
867.5	2.3					
868.1	2.3					
867.6	2.3					
869	2.3					
867.1	2.3					
865.8	2.3					
866.7	2.3					
865.4	2.3					
867.6	2.3					
868.2	2.3					
867.2	2.3					
867.3	2.3					
866	2.3					
867.7	2.3					
868	2.3					
868.6	2.3					
870	2.3					
867.2	2.3					
866.9	2.3					
867.6	2.3					
866.8	2.3					
868.6	2.3					
869.2	2.3					
869.1	2.3					
868.5	2.3					
867.7	2.3					
869.8	2.3					
869.5	2.3					
870.8	2.3					
872.3	2.3					
870.4	2.3					
870.6	2.3					
871	2.3					
870.4	2.3					
871.9	2.3					
872.4	2.3					
872.7	2.3					
871.4	2.3					
870.1	2.3					
871.5	2.4					
870.5	2.4					
870.9	2.4					
872.5	2.4					
870.4	2.3					
870.2	2.3					
869.4	2.3					
868.9	2.3					
869.6	2.3					
869.4	2.3					
869.6	2.3					
867.4	2.4					
866	2.4					
867.1	2.3					
865.8	2.3					
867.7	2.3					
868.5	2.3					
866.5	2.3					
866.6	2.3					
865.6	2.3					
866.7	2.3					
867.3	2.3					
867.1	2.3					
868.4	2.3					
865.8	2.3					
865.8	2.3					
865.7	2.3					
864.4	2.3					
866.5	2.3					
866	2.3					
865.3	2.3					
865	2.3					
864.2	2.3					
866.4	2.3					
866.3	2.3					
867.9	2.3					
869.1	2.3					
866.8	2.3					
867.1	2.3					
866.8	2.3					
866.6	2.3					
868.2	2.3					
867.9	2.3					
867.9	2.3					
865.9	2.3					
865.3	2.3					
866.6	2.3					
865.8	2.3					
867.2	2.3					
867.4	2.3					
865.7	2.3					
866.1	2.3					
865.3	2.3					
865.3	2.3					
866.2	2.3					
866.3	2.3					
866.1	2.3					
863.4	2.3					
862.7	2.3					
863.1	2.3					
862.5	2.3					
864.4	2.3					
864.4	2.3					
863.1	2.3					
863.5	2.3					
863.7	2.3					
864.6	2.3					
865.2	2.3					
865.1	2.3					
865.5	2.3					
862.6	2.3					
863.2	2.3					
863.6	2.3					
862.6	2.3					
864.9	2.3					
864.4	2.3					
863.4	2.3					
863.8	2.3					
863.5	2.3					
865.2	2.3					
865.2	2.3					
866.9	2.3					
867.3	2.3					
864.6	2.3					
865.6	2.3					
865.3	2.3					
865.4	2.3					
867.7	2.3					
867.2	2.3					
867.3	2.3					
866	2.3					
865.8	2.3					
867.2	2.3					
866.2	2.3					
868.2	2.3					
867.6	2.3					
865.8	2.3					
866.2	2.3					
864.9	2.3					
865.6	2.3					
866	2.3					
865.5	2.3					
864.9	2.3					
862.6	2.3					
863.1	2.3					
863.4	2.3					
863.2	2.3					
865.3	2.3					
863.9	2.3					
862.9	2.3					
863.1	2.3					
862.6	2.3					
863.9	2.3					
864.5	2.3					
865.4	2.3					
865.2	2.3					
863.4	2.3					
864.4	2.3					
864	2.3					
863.6	2.3					
865.2	2.3					
864.5	2.3					
863.6	2.3					
862.5	2.3					
863	2.3					
864.6	2.3					
864.7	2.3					
866.4	2.3					
866.7	2.3					
864.5	2.3					
865.6	2.3					
865.3	2.3					
866	2.3					
867.7	2.3					
867.5	2.3					
867.6	2.3					
866.1	2.3					
865.7	2.3					
866.9	2.3					
866.1	2.3					
868.3	2.3					
867	2.3					
865.3	2.3					
866.1	2.3					
865.1	2.3					
866.4	2.3					
866.9	2.3					
866.6	2.3					
866.1	2.3					
863.7	2.3					
864.7	2.3					
864.9	2.3					
864.6	2.3					
867.3	2.3					
866.1	2.3					
866	2.3					
866.2	2.3					
866.7	2.3					
868.6	2.3					
869.1	2.3					
870.4	2.3					
870	2.3					
868.4	2.3					
870	2.3					
869.8	2.3					
870.4	2.3					
872.6	2.3					
872	2.3					
871.9	2.3					
872.1	2.3					
873.3	2.4					
875.5	2.4					
876.9	2.4					
878.5	2.4					
878.8	2.4					
878.2	2.4					
880.4	2.4					
881.2	2.4					
881.5	2.4					
884.9	2.4					
884.9	2.4					
884.2	2.4					
885.4	2.4					
886.6	2.4					
888.6	2.4					
888.9	2.4					
891	2.4					
892.1	2.4					
890.6	2.4					
891.6	2.4					
893	2.4					
892.6	2.4					
895.2	2.4					
894.9	2.4					
893.7	2.4					
894.5	2.4					
893.9	2.4					
895.8	2.4					
897.1	2.4					
898.4	2.4					
899.5	2.4					
898.2	2.4					
899.1	2.4					
901	2.4					
901.2	2.4					
903.7	2.4					
903.7	2.4					
902.6	2.4					
904.7	2.4					
904.4	2.4					
905.3	2.4					
906.9	2.4					
907.4	2.4					
907	2.4					
905.5	2.4					
906.2	2.4					
908.3	2.4					
908.1	2.4					
909.8	2.4					
911	2.4					
909	2.4					
909.4	2.4					
910.4	2.4					
910.2	2.4					
912.5	2.4					
913	2.4					
912.2	2.4					
912.3	2.4					
911.2	2.4					
911.5	2.4					
912.4	2.4					
913.1	2.4					
914.3	2.4					
912.2	2.4					
911.1	2.4					
912.3	2.4					
911.7	2.4					
912.4	2.4					
913.1	2.4					
910.9	2.4					
910.3	2.4					
908.9	2.4					
909.2	2.4					
910.2	2.4					
909.9	2.4					
911.2	2.4					
909.7	2.4					
908.7	2.4					
910.4	2.4					
909.1	2.4					
910.2	2.4					
911.5	2.4					
909.5	2.4					
909.2	2.4					
908.2	2.4					
907.7	2.4					
908.6	2.4					
908.6	2.4					
909.3	2.4					
907.9	2.4					
905.9	2.4					
907.1	2.4					
906.1	2.4					
906.4	2.4					
908.2	2.4					
906.4	2.4					
905.9	2.4					
905	2.4					
904.3	2.4					
905.9	2.4					
906.1	2.4					
906.9	2.4					
906.4	2.4					
904.7	2.4					
905.1	2.4					
904.7	2.4					
904.9	2.4					
906.7	2.4					
906	2.4					
904.6	2.4					
904.3	2.4					
904	2.4					
905	2.4					
905.4	2.4					
905.3	2.4					
904.6	2.4					
902.3	2.4					
902	2.4					
901.9	2.4					
901.5	2.4					
903.5	2.4					
903.1	2.4					
901.3	2.4					
901.8	2.4					
901	2.4					
901.6	2.4					
902.8	2.4					
902.8	2.4					
903	2.4					
900.9	2.4					
900.7	2.4					
901.9	2.4					
901	2.4					
902.6	2.4					
901.9	2.4					
899.9	2.4					
900.7	2.4					
899.4	2.4					
900	2.4					
901.2	2.4					
900.4	2.4					
900.9	2.4					
899	2.4					
898.7	2.4					
900.5	2.4					
899.4	2.4					
902.2	2.4					
902.1	2.4					
900.5	2.4					
901.3	2.4					
900.8	2.4					
901.2	2.4					
902.7	2.4					
902.9	2.4					
903.1	2.4					
901.1	2.4					
901.2	2.4					
903.4	2.4					
902.5	2.4					
903.6	2.4					
903.7	2.4					
901.1	2.4					
901.1	2.4					
899.9	2.4					
899.9	2.4					
901.5	2.4					
901.7	2.4					
901.7	2.4					
900.8	2.4					
899.7	2.4					
900.8	2.4					
900.1	2.4					
901.7	2.4					
902.6	2.4					
901	2.4					
901.2	2.4					
901.2	2.4					
900.9	2.4					
902.7	2.4					
902.4	2.4					
901.8	2.4					
901.3	2.4					
899.7	2.4					
901.2	2.4					
901.4	2.4					
901.6	2.4					
903.1	2.4					
900.9	2.4					
900.8	2.4					
901	2.4					
900.5	2.4					
902.8	2.4					
903.7	2.4					
903.2	2.4					
903.2	2.4					
901.7	2.4					
902.8	2.4					
902.9	2.4					
903.1	2.4					
905.5	2.4					
903.1	2.4					
902.2	2.4					
902.6	2.4					
901.3	2.4					
902.9	2.4					
903.6	2.4					
902.7	2.4					
902.5	2.4					
900.2	2.4					
900.7	2.4					
900.5	2.4					
900.6	2.4					
902.3	2.4					
900.3	2.4					
898.9	2.4					
900	2.4					
898.6	2.4					
900.4	2.4					
901.4	2.4					
901.5	2.4					
901.1	2.4					
899.6	2.4					
900.5	2.4					
901.3	2.4					
901.7	2.4					
903.1	2.4					
902.1	2.4					
900.7	2.4					
901.1	2.4					
900.6	2.4					
900.9	2.4					
902.7	2.4					
901.8	2.4					
901.2	2.4					
900.5	2.4					
900.5	2.4					
901.5	2.4					
902	2.4					
903.5	2.4					
903.1	2.4					
901.3	2.4					
902	2.4					
901.7	2.4					
901.7	2.4					
904	2.4					
903.5	2.4					
902.7	2.4					
902.3	2.4					
901	2.4					
902.3	2.4					
902.3	2.4					
903.1	2.4					
903.3	2.4					
900.3	2.4					
901.1	2.4					
900.7	2.4					
900.1	2.4					
902.4	2.4					
901.7	2.4					
901.1	2.4					
900.4	2.4					
899.4	2.4					
901	2.4					
900.8	2.4					
902.4	2.4					
903.8	2.4					
901.3	2.4					
902.4	2.4					
902.6	2.4					
901.9	2.4					
904.6	2.4					
904.3	2.4					
902.9	2.4					
902.5	2.4					
901.5	2.4					
902.1	2.4					
901.5	2.4					
902.5	2.4					
903.2	2.4					
900.8	2.4					
900.9	2.4					
901.6	2.4					
900.9	2.4					
903.4	2.4					
903.9	2.4					
902.9	2.4					
902.9	2.4					
902.7	2.4					
903.3	2.4					
903.9	2.4					
904.6	2.4					
905.7	2.4					
903.3	2.4					
902.7	2.4					
904.3	2.4					
903	2.4					
904.4	2.4					
905.8	2.4					
903.8	2.4					
903	2.4					
902.1	2.4					
902.2	2.4					
903.3	2.4					
903.7	2.4					
904.8	2.4					
903.5	2.4					
902.3	2.4					
903.8	2.4					
902.6	2.4					
903.9	2.4					
906.1	2.4					
904.1	2.4					
903.8	2.4					
903.5	2.4					
903.5	2.4					
905	2.4					
905.2	2.4					
905.8	2.4					
905.2	2.4					
903	2.4					
904.2	2.4					
903.2	2.4					
903.5	2.4					
905.9	2.4					
903.8	2.4					
903.5	2.4					
903.3	2.4					
902.6	2.4					
904.2	2.4					
904.5	2.4					
905.5	2.4					
905.2	2.4					
903.2	2.4					
904.5	2.4					
904.3	2.4					
904.9	2.4					
907.4	2.4					
905.7	2.4					
904.6	2.4					
905.3	2.4					
904.6	2.4					
905.8	2.4					
906.6	2.4					
906.8	2.4					
906.4	2.4					
904.3	2.4					
904.3	2.4					
904.9	2.4					
904.5	2.4					
906.4	2.4					
905.9	2.4					
903.5	2.4					
903.6	2.4					
902.7	2.4					
904	2.4					
905.4	2.4					
905.4	2.4					
905.5	2.4					
903.8	2.4					
903.8	2.4					
905.5	2.4					
905.5	2.4					
907.3	2.4					
907.7	2.4					
905	2.4					
905.5	2.4					
905	2.4					
904.4	2.4					
906.2	2.4					
905.4	2.4					
905.1	2.4					
904.1	2.4					
902.7	2.4					
904.5	2.4					
904.3	2.4					
905.8	2.4					
907.3	2.4					
905	2.4					
905.5	2.4					
905.5	2.4					
904.8	2.4					
907.1	2.4					
906.8	2.4					
906.5	2.4					
905.4	2.4					
904.3	2.4					
906.3	2.4					
905.8	2.4					
906.5	2.4					
907.5	2.4					
905	2.4					
904.7	2.4					
904.4	2.4					
903.9	2.4					
905.9	2.4					
905.7	2.4					
904.7	2.4					
904.1	2.4					
902.6	2.4					
903.4	2.4					
903.5	2.4					
904.2	2.4					
905.5	2.4					
903.5	2.4					
903.5	2.4					
904.3	2.4					
904.2	2.4					
906.1	2.4					
906.8	2.4					
905.7	2.4					
905.7	2.4					
904.5	2.4					
904.9	2.4					
906	2.4					
906.2	2.4					
907.3	2.4					
905.6	2.4					
904.5	2.4					
905.3	2.4					
904.4	2.4					
905.1	2.4					
906.9	2.4					
905.5	2.4					
905.6	2.4					
905	2.4					
904.7	2.4					
906.4	2.4					
906.3	2.4					
907.1	2.4					
906.4	2.4					
904.4	2.4					
905.5	2.4					
904.7	2.4					
904.4	2.4					
906.5	2.4					
905	2.4					
904.8	2.4					
903.9	2.4					
903.4	2.4					
904.9	2.4					
904.6	2.4					
905.5	2.4					
904.6	2.4					
902.3	2.4					
903.3	2.4					
903	2.4					
902.7	2.4					
905	2.4					
904.2	2.4					
903.6	2.4					
903.7	2.4					
904.1	2.4					
906.2	2.4					
906.3	2.4					
906.7	2.4					
906.9	2.4					
904.9	2.4					
905.1	2.4					
905.9	2.4					
905.6	2.4					
908	2.4					
906.7	2.4					
905.2	2.4					
905.5	2.4					
904.9	2.4					
904.7	2.4					
905.6	2.4					
906	2.4					
905.9	2.4					
904.1	2.4					
903.7	2.4					
904.9	2.4					
904.9	2.4					
906.6	2.4					
907	2.4					
905.2	2.4					
905.7	2.4					
904.8	2.4					
905.2	2.4					
907	2.4					
906.5	2.4					
906.4	2.4					
905	2.4					
904.5	2.4					
905.9	2.4					
905	2.4					
906	2.4					
907.2	2.4					
904.7	2.4					
905.1	2.4					
904.9	2.4					
904.3	2.4					
906.4	2.4					
906.2	2.4					
906	2.4					
905.5	2.4					
904.5	2.4					
906.3	2.4					
905.5	2.4					
906.5	2.4					
908.1	2.4					
905.3	2.4					
905.6	2.4					
906.5	2.4					
905.6	2.4					
907.8	2.4					
907.9	2.4					
907.5	2.4					
906.6	2.4					
904.5	2.4					
905.2	2.4					
904.7	2.4					
905.3	2.4					
906.9	2.4					
904.6	2.4					
903.9	2.4					
904.9	2.4					
904.3	2.4					
905.6	2.4					
906.2	2.4					
905.8	2.4					
905.3	2.4					
903.8	2.4					
904.8	2.4					
905.4	2.4					
905.5	2.4					
906.8	2.4					
905.9	2.4					
904.9	2.4					
905.6	2.4					
904.8	2.4					
905.6	2.4					
906.7	2.4					
905.6	2.4					
905.3	2.4					
904.4	2.4					
903.7	2.4					
904.5	2.4					
904.8	2.4					
906.4	2.4					
905.9	2.4					
904.6	2.4					
906.3	2.4					
905.8	2.4					
905.9	2.4					
908.3	2.4					
907.1	2.4					
906.4	2.4					
906.4	2.4					
905.3	2.4					
906.8	2.4					
906.8	2.4					
907.6	2.4					
907.9	2.4					
905.5	2.4					
906.5	2.4					
906.4	2.4					
905.4	2.4					
907.4	2.4					
905.8	2.4					
904.9	2.4					
904.1	2.4					
903.3	2.4					
904.5	2.4					
904.7	2.4					
906.2	2.4					
906.8	2.4					
905	2.4					
905.7	2.4					
905.6	2.4					
904.7	2.4					
907.4	2.4					
906.7	2.4					
905.4	2.4					
905.5	2.4					
904.4	2.4					
905.2	2.4					
905.8	2.4					
906.5	2.4					
907.2	2.4					
905.2	2.4					
905.3	2.4					
906.2	2.4					
905.4	2.4					
907.5	2.4					
907.9	2.4					
906.2	2.4					
907	2.4					
906.6	2.4					
907	2.4					
908.5	2.4					
909.2	2.4					
909.3	2.4					
908	2.4					
907	2.4					
908.8	2.4					
908.3	2.4					
909.4	2.4					
911.1	2.4					
908.6	2.4					
908.6	2.4					
908.2	2.4					
907.7	2.4					
909	2.4					
908.4	2.4					
907.9	2.4					
906.9	2.4					
905.3	2.4					
907	2.4					
906.7	2.4					
907	2.4					
909.5	2.4					
907	2.4					
906.8	2.4					
907.4	2.4					
906.6	2.4					
908.3	2.4					
908.5	2.4					
907.8	2.4					
907.5	2.4					
905.9	2.4					
906.7	2.4					
